retro_native_rank	supplier_id	consumer_id	supplier_name	consumer_name	supplier_family	consumer_family	score	supplier_is_retro50	consumer_is_retro50	legacy_policy_eligible	new_same_parent_family_expansion	candidate_origin	r386_disposition	r386_raw_native_rank	current_adjudication_state	completed_product_id	needs_fresh_adjudication	interface_matches	addressed_weaknesses	shared_domains
2545	PARENT:R001_C313_BPISD	LCB-K061	R001_C313_BPISD	RiskShiftContractGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		
2546	PARENT:R001_C313_BPISD	LCB-K063	R001_C313_BPISD	SolverCertificateAuditV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		
2547	PARENT:R001_C313_BPISD	LCB-K064	R001_C313_BPISD	StrategicCapacityResponseGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		
2548	PARENT:R001_C313_BPISD	LCB-K070	R001_C313_BPISD	GroundTruthFreeRiskTunerV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	confounding,decision,measurement
2549	PARENT:R001_C313_BPISD	LCB-K072	R001_C313_BPISD	EffectiveRedundancyAuditV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		
2550	PARENT:R001_C313_BPISD	LCB-K075	R001_C313_BPISD	ScreeningByDegradationAuditV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		
2551	PARENT:R001_C313_BPISD	LCB-K077	R001_C313_BPISD	SacrificialDeflectionGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		
2552	PARENT:R001_C313_BPISD	LCB-K081	R001_C313_BPISD	ObservationPolicyConfoundingGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		
2553	PARENT:R001_C313_BPISD	LCB-K088	R001_C313_BPISD	CandidateSetDecoderV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	confounding,decision,measurement
2554	PARENT:R003_C333_RIC	PARENT:IM334_IM094_DRE	R003_C333_RIC	IM334_IM094_DRE	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	gate		calibration,transfer
2555	PARENT:R003_C333_RIC	PARENT:IM406_IM037_ACRA	R003_C333_RIC	IM406_IM037_ACRA	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	gate		calibration,integrality
2556	PARENT:R004_C344_OFLS	FOUNDRY:P048	R004_C344_OFLS	P048 SARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2557	PARENT:R004_C344_OFLS	FOUNDRY:P057	R004_C344_OFLS	P057 FIAC	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision
2558	PARENT:R004_C344_OFLS	FOUNDRY:P091	R004_C344_OFLS	P091 DCBT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2559	PARENT:R004_C344_OFLS	FOUNDRY:P136	R004_C344_OFLS	P136 QAIG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
2560	PARENT:R004_C344_OFLS	FOUNDRY:P144	R004_C344_OFLS	P144 DPAI	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
2561	PARENT:R004_C344_OFLS	LCB-K041	R004_C344_OFLS	ActiveThresholdSensingV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2562	PARENT:R004_C344_OFLS	LCB-K065	R004_C344_OFLS	InformationProductionEquilibriumGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2563	PARENT:R004_C344_OFLS	LCB-K073	R004_C344_OFLS	ConsumableSafeguardStateV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2564	PARENT:R004_C344_OFLS	LCB-K074	R004_C344_OFLS	InformationSearchTippingGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2565	PARENT:R004_C344_OFLS	LCB-K080	R004_C344_OFLS	CompressionTopologyGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2566	PARENT:R004_C344_OFLS	PARENT:R001_C313_BPISD	R004_C344_OFLS	R001_C313_BPISD	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2567	PARENT:R004_C344_OFLS	PARENT:R005_P572_SLERM	R004_C344_OFLS	R005_P572_SLERM	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2568	PARENT:R004_C344_OFLS	PARENT:R027_S426_S427_MIFF	R004_C344_OFLS	R027_S426_S427_MIFF	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2569	PARENT:R004_C344_OFLS	PARENT:R033_M420_OASRD	R004_C344_OFLS	R033_M420_OASRD	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2570	PARENT:R004_C344_OFLS	PARENT:R034_P435_RSPI	R004_C344_OFLS	R034_P435_RSPI	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2571	PARENT:R004_C344_OFLS	PARENT:R039_DECISION_BELIEF_DSBC	R004_C344_OFLS	R039_DECISION_BELIEF_DSBC	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2572	PARENT:R004_C344_OFLS	PARENT:R040_M147_SALC	R004_C344_OFLS	R040_M147_SALC	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2573	PARENT:R004_C344_OFLS	PARENT:R042_PREDICTIVE_STATE_PSCT	R004_C344_OFLS	R042_PREDICTIVE_STATE_PSCT	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2574	PARENT:R004_C344_OFLS	PARENT:R047_MORTGAGE_COMPETING_MCRIS	R004_C344_OFLS	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2575	PARENT:R005_P572_SLERM	FOUNDRY:P057	R005_P572_SLERM	P057 FIAC	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		confounding,decision,measurement
2576	PARENT:R007_C349_BICC	PARENT:IM334_IM094_DRE	R007_C349_BICC	IM334_IM094_DRE	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	gate		calibration,transfer
2577	PARENT:R013_C376_OWNM	PARENT:IM334_IM094_DRE	R013_C376_OWNM	IM334_IM094_DRE	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	gate		calibration,transfer
2578	PARENT:R014_S781_S792_ACSA	FOUNDRY:P057	R014_S781_S792_ACSA	P057 FIAC	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate		allocation,calibration,control,support,uncertainty
2579	PARENT:R014_S781_S792_ACSA	FOUNDRY:P067	R014_S781_S792_ACSA	P067 DARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate		allocation,calibration,support,uncertainty
2580	PARENT:R014_S781_S792_ACSA	FOUNDRY:P099	R014_S781_S792_ACSA	P099 CAPA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate		allocation,calibration,support,uncertainty
2581	PARENT:R016_M821_M839_FCMS	FOUNDRY:P048	R016_M821_M839_FCMS	P048 SARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2582	PARENT:R016_M821_M839_FCMS	FOUNDRY:P058	R016_M821_M839_FCMS	P058 VLRB	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,uncertainty
2583	PARENT:R016_M821_M839_FCMS	FOUNDRY:P059	R016_M821_M839_FCMS	P059 SBTE	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2584	PARENT:R016_M821_M839_FCMS	FOUNDRY:P067	R016_M821_M839_FCMS	P067 DARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,uncertainty
2585	PARENT:R016_M821_M839_FCMS	FOUNDRY:P078	R016_M821_M839_FCMS	P078 IARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2586	PARENT:R016_M821_M839_FCMS	FOUNDRY:P085	R016_M821_M839_FCMS	P085 HPCT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2587	PARENT:R016_M821_M839_FCMS	FOUNDRY:P096	R016_M821_M839_FCMS	P096 TRIA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,uncertainty
2588	PARENT:R016_M821_M839_FCMS	FOUNDRY:P099	R016_M821_M839_FCMS	P099 CAPA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,uncertainty
2589	PARENT:R016_M821_M839_FCMS	FOUNDRY:P144	R016_M821_M839_FCMS	P144 DPAI	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
2590	PARENT:R016_M821_M839_FCMS	LCB-K041	R016_M821_M839_FCMS	ActiveThresholdSensingV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2591	PARENT:R016_M821_M839_FCMS	LCB-K064	R016_M821_M839_FCMS	StrategicCapacityResponseGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2592	PARENT:R016_M821_M839_FCMS	LCB-K065	R016_M821_M839_FCMS	InformationProductionEquilibriumGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2593	PARENT:R016_M821_M839_FCMS	LCB-K073	R016_M821_M839_FCMS	ConsumableSafeguardStateV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2594	PARENT:R016_M821_M839_FCMS	LCB-K074	R016_M821_M839_FCMS	InformationSearchTippingGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2595	PARENT:R016_M821_M839_FCMS	LCB-K080	R016_M821_M839_FCMS	CompressionTopologyGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	calibration,decision,transfer
2596	PARENT:R016_M821_M839_FCMS	LCB-K081	R016_M821_M839_FCMS	ObservationPolicyConfoundingGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2597	PARENT:R016_M821_M839_FCMS	PARENT:R001_C313_BPISD	R016_M821_M839_FCMS	R001_C313_BPISD	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2598	PARENT:R016_M821_M839_FCMS	PARENT:R005_P572_SLERM	R016_M821_M839_FCMS	R005_P572_SLERM	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2599	PARENT:R016_M821_M839_FCMS	PARENT:R027_S426_S427_MIFF	R016_M821_M839_FCMS	R027_S426_S427_MIFF	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2600	PARENT:R016_M821_M839_FCMS	PARENT:R033_M420_OASRD	R016_M821_M839_FCMS	R033_M420_OASRD	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2601	PARENT:R016_M821_M839_FCMS	PARENT:R034_P435_RSPI	R016_M821_M839_FCMS	R034_P435_RSPI	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2602	PARENT:R016_M821_M839_FCMS	PARENT:R039_DECISION_BELIEF_DSBC	R016_M821_M839_FCMS	R039_DECISION_BELIEF_DSBC	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2603	PARENT:R016_M821_M839_FCMS	PARENT:R042_PREDICTIVE_STATE_PSCT	R016_M821_M839_FCMS	R042_PREDICTIVE_STATE_PSCT	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2604	PARENT:R016_M821_M839_FCMS	PARENT:R047_MORTGAGE_COMPETING_MCRIS	R016_M821_M839_FCMS	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2605	PARENT:R018_M866_M880_MCSC	FOUNDRY:P010	R018_M866_M880_MCSC	P010 DPHO	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		allocation,calibration,control,selection,support,uncertainty
2606	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P029	R020_P848_P851_SCCRT	P029 RATR	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2607	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P067	R020_P848_P851_SCCRT	P067 DARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		allocation,calibration,support,uncertainty
2608	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P080	R020_P848_P851_SCCRT	P080 RAMR	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,resilience
2609	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P096	R020_P848_P851_SCCRT	P096 TRIA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,uncertainty
2610	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P099	R020_P848_P851_SCCRT	P099 CAPA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		allocation,calibration,support,uncertainty
2611	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P144	R020_P848_P851_SCCRT	P144 DPAI	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
2612	PARENT:R020_P848_P851_SCCRT	LCB-K011	R020_P848_P851_SCCRT	MemoryKernelClosureV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2613	PARENT:R020_P848_P851_SCCRT	LCB-K024	R020_P848_P851_SCCRT	PipelineRiskStateV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2614	PARENT:R020_P848_P851_SCCRT	LCB-K037	R020_P848_P851_SCCRT	LiquidityStateEngineV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2615	PARENT:R020_P848_P851_SCCRT	LCB-K039	R020_P848_P851_SCCRT	CutQueryCompressorV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2616	PARENT:R020_P848_P851_SCCRT	LCB-K058	R020_P848_P851_SCCRT	SafeProblemReducerV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2617	PARENT:R020_P848_P851_SCCRT	LCB-K059	R020_P848_P851_SCCRT	ArrivalFrontierEngineV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2618	PARENT:R020_P848_P851_SCCRT	LCB-K066	R020_P848_P851_SCCRT	EffectiveComplexityMeterV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2619	PARENT:R020_P848_P851_SCCRT	LCB-K087	R020_P848_P851_SCCRT	DecisionSufficientCompressorV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision,reduction,resilience
2620	PARENT:R020_P848_P851_SCCRT	LCB-R50-149	R020_P848_P851_SCCRT	overlap-aware marginal allocation	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation	decision	allocation,calibration,decision,reduction,resilience,support,uncertainty
2621	PARENT:R020_P848_P851_SCCRT	PARENT:IM274_IM290_OWS	R020_P848_P851_SCCRT	IM274_IM290_OWS	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation		calibration,support
2622	PARENT:R020_P848_P851_SCCRT	PARENT:R005_P572_SLERM	R020_P848_P851_SCCRT	R005_P572_SLERM	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2623	PARENT:R020_P848_P851_SCCRT	PARENT:R027_S426_S427_MIFF	R020_P848_P851_SCCRT	R027_S426_S427_MIFF	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2624	PARENT:R020_P848_P851_SCCRT	PARENT:R028_S418_S439_TDSX	R020_P848_P851_SCCRT	R028_S418_S439_TDSX	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation		calibration,decision
2625	PARENT:R020_P848_P851_SCCRT	PARENT:R034_P435_RSPI	R020_P848_P851_SCCRT	R034_P435_RSPI	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True		decision	decision
2626	PARENT:R021_M896_TFLD	FOUNDRY:P057	R021_M896_TFLD	P057 FIAC	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,uncertainty
2627	PARENT:R021_M896_TFLD	FOUNDRY:P058	R021_M896_TFLD	P058 VLRB	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,uncertainty
2628	PARENT:R021_M896_TFLD	FOUNDRY:P059	R021_M896_TFLD	P059 SBTE	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2629	PARENT:R021_M896_TFLD	FOUNDRY:P067	R021_M896_TFLD	P067 DARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,uncertainty
2630	PARENT:R021_M896_TFLD	FOUNDRY:P078	R021_M896_TFLD	P078 IARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2631	PARENT:R021_M896_TFLD	FOUNDRY:P085	R021_M896_TFLD	P085 HPCT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2632	PARENT:R021_M896_TFLD	FOUNDRY:P091	R021_M896_TFLD	P091 DCBT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2633	PARENT:R021_M896_TFLD	FOUNDRY:P099	R021_M896_TFLD	P099 CAPA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,uncertainty
2634	PARENT:R021_M896_TFLD	LCB-K064	R021_M896_TFLD	StrategicCapacityResponseGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2635	PARENT:R021_M896_TFLD	LCB-K081	R021_M896_TFLD	ObservationPolicyConfoundingGuardV0	FOUNDRY_PARENT	LCB_KERNEL	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	calibration,transfer,uncertainty
2636	PARENT:R023_M421_M428_CORMA	FOUNDRY:P079	R023_M421_M428_CORMA	P079 CBIA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,decision,transfer
2637	PARENT:R023_M421_M428_CORMA	PARENT:IM374_IM272_DSDA	R023_M421_M428_CORMA	IM374_IM272_DSDA	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation		calibration,transfer
2638	PARENT:R023_M421_M428_CORMA	PARENT:IM401_IM030_MFPA	R023_M421_M428_CORMA	IM401_IM030_MFPA	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation		calibration,transfer
2639	PARENT:R023_M421_M428_CORMA	PARENT:IM455_IM094_DTTC	R023_M421_M428_CORMA	IM455_IM094_DTTC	FOUNDRY_PARENT	FOUNDRY_PARENT	20.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation		calibration,transfer
2640	PARENT:R024_M423_M426_BRED	FOUNDRY:P031	R024_M423_M426_BRED	P031 EVLT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	allocation,calibration,support,uncertainty
2641	PARENT:R024_M423_M426_BRED	FOUNDRY:P033	R024_M423_M426_BRED	P033 CATF	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	allocation,calibration,support,uncertainty
2642	PARENT:R024_M423_M426_BRED	FOUNDRY:P035	R024_M423_M426_BRED	P035 SVCO	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	allocation,calibration,support,uncertainty
2643	PARENT:R024_M423_M426_BRED	FOUNDRY:P059	R024_M423_M426_BRED	P059 SBTE	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	allocation,calibration,support,uncertainty
2644	PARENT:R024_M423_M426_BRED	FOUNDRY:P078	R024_M423_M426_BRED	P078 IARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	allocation,calibration,support,uncertainty
2645	PARENT:R024_M423_M426_BRED	FOUNDRY:P085	R024_M423_M426_BRED	P085 HPCT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	20.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		uncertainty	allocation,calibration,support,uncertainty
